"y","s1","s2","s3","x_exp","x1"
NA,0,0,0,1,-1.21847716326782
NA,1,1,1,0,-0.901658779821292
NA,0,0,1,0,0.0233811442105017
1,0,1,0,1,-1.60298212353874
NA,1,1,1,1,0.0706028735209986
0,1,0,0,0,-0.0419189552666913
NA,1,1,1,1,-0.441847309129221
NA,0,0,0,0,-0.123774227570523
NA,1,1,0,0,-0.372467917469284
NA,1,1,1,0,0.892931672527335
NA,0,0,0,0,-0.665854859162213
NA,0,0,0,0,-0.12054356954279
NA,1,1,1,0,-0.188475867380022
NA,0,0,1,0,1.3846106010621
0,0,0,0,0,-0.28805971953795
NA,1,0,1,1,2.66699957160546
NA,1,0,0,1,0.903369091769246
1,0,1,1,0,0.453591535896995
NA,1,1,1,0,0.782615528719322
NA,1,1,1,0,-1.01577442536309
NA,0,0,0,0,-0.101432881365801
NA,1,0,1,0,0.461658655698914
NA,0,0,0,0,-0.487044210527057
NA,0,1,0,0,-0.171390367533841
NA,1,1,1,0,1.11190067741973
NA,0,0,0,0,-1.29543992923804
NA,0,0,1,0,-1.63007410773212
0,0,0,0,0,0.30155298765498
NA,1,1,1,0,1.17540741883821
NA,0,0,0,1,0.277231016878994
NA,0,0,1,1,-0.116844692581455
NA,1,0,0,0,-1.29160586618043
NA,0,1,0,0,1.67571055273776
NA,1,0,0,0,-0.851701773839096
NA,0,0,1,1,-0.550407136768891
NA,1,1,1,0,-1.50576289078556
NA,0,1,0,1,0.964309042187997
NA,0,0,0,0,-1.49524641105586
NA,1,1,1,0,-1.75602503337143
NA,0,0,0,0,-1.33493290245357
NA,0,0,0,1,0.39423707910785
NA,0,0,0,0,0.791115538657141
NA,1,1,1,0,0.94392166685146
NA,0,0,0,1,-0.601998367636098
NA,0,0,0,1,0.332782787571658
NA,1,0,0,0,-0.0632010411295309
0,1,0,1,1,0.632870503150994
NA,0,0,0,0,-0.0979509555279122
0,1,0,0,0,0.592563076411521
NA,0,0,0,0,1.27986480507664
NA,0,1,0,1,-0.239937138155081
NA,0,0,0,0,-0.437478468721192
NA,0,1,1,1,0.529732501968041
NA,0,0,0,1,-1.0612624832398
NA,0,0,0,0,-0.738614851880948
0,0,0,0,0,-0.88469683364572
1,1,1,1,0,1.07233257005456
NA,1,1,1,0,0.668332664010559
1,1,1,1,1,-0.362109066177717
NA,1,0,1,0,1.80603412199093
NA,0,0,0,0,-0.033263449476067
NA,1,1,1,1,-1.59960241706204
NA,1,1,1,0,0.446074488478756
NA,1,1,1,0,0.239087534172919
NA,1,0,0,0,0.55121557788046
NA,0,1,1,0,0.476209052155711
NA,1,1,1,0,1.11810781332793
NA,1,0,1,1,-0.540723517142851
NA,1,1,1,0,0.556758611320736
NA,0,0,0,0,-0.785090612931275
NA,0,1,0,0,-0.595050168258594
NA,1,1,0,1,0.188877840748186
NA,0,0,1,1,0.928448352423234
NA,1,1,1,1,-0.381799745700809
NA,1,1,1,0,0.447396611602812
NA,0,0,0,0,-0.906112566366279
NA,1,1,1,0,-0.548992452169524
NA,1,1,1,0,-1.1968086599505
NA,1,1,1,1,0.210665211634998
NA,1,1,1,0,-1.14595244407535
NA,0,0,0,1,-0.284104028222586
NA,0,0,0,0,-0.355439103244601
1,1,1,1,0,0.983623474280041
NA,1,1,1,0,0.849326594302789
NA,0,0,1,0,-0.946657493044522
NA,0,1,1,0,1.58699763974019
NA,1,1,1,1,-0.88069760923838
NA,0,0,0,1,-0.573080621335812
NA,0,0,0,1,0.143755826350564
NA,0,1,0,1,1.46375038265406
NA,1,1,1,1,-0.387574883351665
NA,1,1,0,0,0.573479153016289
NA,0,1,1,0,0.141073035788482
NA,1,0,1,0,1.4020750946972
NA,1,1,1,1,0.158436305200939
NA,0,0,0,0,0.0947541329671584
NA,1,1,1,0,-0.0847649456654296
NA,1,0,0,0,-1.34932879164215
NA,1,1,0,0,0.49068285435038
NA,1,1,0,0,-0.123486847427419
NA,1,1,1,1,0.224280568470513
NA,0,1,0,0,0.462113343338137
NA,0,1,0,0,0.212444167079503
NA,0,0,0,1,0.601754815774785
NA,1,1,1,1,0.447436002929333
NA,0,0,0,0,0.916641774304281
0,1,0,0,0,-0.639240181586499
NA,0,0,0,1,-0.692502498081116
1,0,1,1,1,-0.980133829147128
NA,0,1,0,1,-1.79549150543389
NA,0,0,1,1,-0.0834560056171708
NA,1,1,1,0,0.0660618207596408
NA,0,1,0,0,0.126491252508849
NA,1,1,1,0,2.06594158325155
NA,0,0,1,1,-0.134561282498822
NA,1,1,1,0,-0.493385119339194
NA,0,0,0,0,-1.0162517066333
0,0,0,0,0,-1.56717093840746
NA,0,1,1,1,0.440210458495769
NA,0,1,0,0,-1.01159395800889
NA,1,1,1,0,-0.657911235919522
NA,1,1,1,0,0.344472042603337
NA,1,1,1,0,1.02932526082533
1,1,1,1,0,-0.783271043559818
0,1,0,0,0,-1.31315228064022
NA,1,1,1,1,0.735057957978392
NA,0,1,1,0,0.203565405959343
NA,0,0,0,0,-0.915110305920065
NA,0,0,0,0,0.29076197861186
NA,0,0,0,0,-0.366975288149861
NA,0,0,0,0,-0.785713572257353
NA,0,1,1,0,0.0921901842967491
NA,0,0,0,0,-0.0568446517011032
NA,1,1,1,1,-0.098632361666123
NA,1,1,1,1,1.66800663557338
NA,1,1,1,1,1.27920878440148
NA,0,0,0,0,0.206715402499127
NA,0,0,0,0,-1.62567841629996
NA,1,1,1,0,-0.625119903758202
NA,1,1,1,0,2.14073653190328
NA,0,0,0,0,-0.525564211998379
NA,0,0,0,0,-1.05909730391164
NA,0,0,0,0,-0.756962821023356
NA,1,0,0,0,-0.775395744171146
NA,1,1,1,1,-0.172036949174986
NA,0,0,0,0,0.553812603817002
NA,1,1,1,0,1.19547790172519
NA,1,1,1,1,3.1541573493544
NA,1,0,0,0,0.180292953386915
NA,0,1,1,0,-1.38640295863634
NA,1,1,0,0,0.952744557262068
1,1,1,1,1,-0.0391216933605837
NA,0,0,1,1,-1.05613210571336
NA,1,1,1,1,-0.17884498249229
NA,0,1,0,0,0.543188301556741
NA,0,0,0,0,0.216418694484532
NA,0,0,0,0,-1.34199553904792
NA,0,0,0,1,0.839630253379964
NA,0,0,0,0,-0.729085208372566
NA,1,1,1,0,0.680222247708891
NA,1,1,1,1,2.57593755003693
NA,1,0,1,1,1.67324524183251
NA,0,1,0,1,-1.14535857302075
NA,1,1,1,0,1.76629686919251
NA,0,1,1,0,0.274240733581454
NA,1,0,0,0,0.661630941714499
NA,1,1,1,0,-2.48504195746846
NA,0,0,0,0,0.0027788489939713
NA,1,1,1,0,0.964548794685256
NA,0,0,0,1,0.0488287490591091
NA,0,0,0,1,-1.08893648714159
NA,1,0,0,1,0.846527192025317
NA,1,0,0,1,-1.01307630672327
0,0,0,0,1,-0.12975437240404
NA,0,0,0,0,-1.17251872376211
NA,1,1,1,1,0.940240505877232
NA,1,1,1,0,0.975251045964024
NA,0,0,0,0,0.921709172920838
NA,1,1,1,1,-0.295196219115685
NA,1,1,1,1,-0.59142752634759
NA,1,1,1,0,1.35894523714577
NA,1,1,1,1,0.792312547837414
NA,0,1,1,1,0.56900391873754
NA,1,1,1,0,1.08242402232449
NA,1,0,0,0,0.819260472563971
NA,0,0,0,1,0.00553739172415471
NA,0,0,0,0,-0.180561200247481
1,1,1,1,0,-0.439889579722674
NA,0,1,1,0,0.190897432101937
NA,0,0,1,0,0.856810559187465
1,1,1,1,0,0.24002850385799
NA,1,1,1,0,-0.924689344831935
NA,0,0,1,0,-1.00200675454515
NA,0,0,0,0,0.313463221139527
NA,0,0,0,0,-0.672276856662059
NA,1,1,1,1,1.16603431060573
NA,1,0,0,0,-1.00964155601745
NA,0,1,1,0,0.764794861264342
NA,0,0,0,0,-0.189203305776063
NA,0,1,0,1,-3.10946580400919
NA,1,1,1,0,0.510415244305672
NA,0,0,1,0,-0.717871261960016
NA,1,1,1,0,0.060875729609015
NA,0,1,0,0,0.278988198802129
NA,0,0,0,0,-0.190756348763298
NA,1,1,1,0,-0.441384023828952
NA,1,1,1,1,-0.104406961935642
NA,0,0,0,1,0.646544065695938
NA,0,0,0,0,-0.0317633588082237
NA,0,0,1,0,-0.258666906912167
NA,1,1,1,1,0.409407125781433
NA,1,1,1,1,0.447918045551533
NA,0,0,0,0,-0.482465659504381
NA,1,1,1,1,1.02632289206239
0,0,1,1,0,0.226403754250444
NA,1,1,1,0,2.13791787371979
1,1,0,1,0,0.961653008798921
NA,1,1,1,1,0.738450591807492
NA,1,1,1,1,-0.0102736454531832
NA,1,1,1,0,0.595709025536535
NA,0,0,0,0,-0.550472200786155
NA,1,1,1,0,1.10132949730778
NA,0,0,0,1,-0.0298462330699336
NA,1,1,0,0,-1.01380733344819
NA,1,1,1,1,-0.67506026280879
NA,0,0,0,1,-2.04614613444325
NA,0,0,1,0,0.428981832282994
NA,1,1,1,0,0.561693926650043
1,1,1,1,1,-1.41101272639017
NA,1,1,1,0,1.05462535453582
NA,0,0,0,0,-1.41032104869764
NA,0,0,0,0,0.426802001521661
NA,0,0,0,0,-0.546107807002477
NA,1,0,0,1,0.31672089100593
NA,0,0,0,1,-0.324329596336864
NA,1,1,1,1,-1.14524195214647
NA,0,0,0,1,-1.397141972789
NA,1,1,1,0,1.29783687816572
NA,1,1,1,0,1.17612477128948
NA,1,0,1,0,-0.473063672152222
NA,1,1,1,0,0.654985765753197
NA,1,1,1,1,-1.56493073623577
NA,0,0,0,1,-1.03126574481727
NA,1,1,1,0,1.15968447062175
NA,0,0,0,0,-0.171812488986037
NA,0,0,1,1,-0.956038236079579
0,0,0,0,1,-0.626189014020299
NA,0,0,1,0,-2.44675704859315
NA,1,0,0,0,-1.15884106447518
NA,0,1,1,0,-1.99165404209504
NA,1,1,1,0,-0.678360237146697
NA,1,1,1,0,1.54892643266674
NA,0,0,0,0,0.641780290027048
NA,1,1,1,1,0.241596001261067
NA,1,1,1,0,0.615986487279113
NA,1,1,1,0,1.33552395345726
NA,1,1,0,0,0.844771714259331
NA,0,0,0,1,-0.868413051170012
NA,0,0,1,0,-1.89586216378686
1,1,1,1,0,0.10248363053576
NA,1,1,1,0,0.565066952870206
NA,1,1,1,0,1.7629465265645
NA,0,0,0,0,-1.66248355253908
NA,0,0,0,1,0.294894486897028
NA,0,0,0,1,-0.497079676728587
NA,0,1,1,0,0.809245635288919
NA,0,1,1,1,0.915045798335209
NA,0,1,1,0,0.0451738337175869
NA,1,1,1,0,-0.335619133620124
NA,0,0,0,0,-2.25618205667122
NA,1,0,1,0,-1.05014070848991
NA,0,0,0,0,-1.55336114709178
NA,1,1,1,0,0.624244727235247
0,0,0,0,1,-0.245219003775951
NA,0,0,0,0,-0.142496575332861
NA,1,1,1,0,1.11780331504793
NA,0,0,0,1,0.224432493434415
NA,0,0,0,0,-0.550280771056227
NA,0,0,0,0,-0.0280087679302436
NA,1,1,1,1,1.91491839145312
NA,0,0,1,0,0.0980073512291757
NA,0,0,0,0,-0.439354493527731
NA,0,0,0,0,1.26685681701263
NA,1,0,0,0,-0.175026312145837
NA,1,1,1,0,-0.334715959649479
NA,1,1,1,1,-0.11613975644537
NA,1,1,1,1,-0.747449853213915
NA,1,0,0,0,-0.00773961530280694
NA,1,1,1,0,0.395618417367131
NA,1,1,1,1,0.189806898586178
NA,0,1,1,1,0.569304517474865
NA,1,1,1,1,-1.0838383029833
NA,1,1,1,0,0.221322357715911
NA,1,0,0,0,-0.505591332921458
NA,1,0,0,0,-0.608376952043698
NA,0,0,0,0,-0.653298690778054
NA,1,1,1,0,0.139297110651836
NA,1,1,1,0,1.32307600636343
NA,0,0,0,1,0.332960012460989
NA,0,0,0,1,-0.866673267128196
NA,1,1,1,0,0.644738694820313
0,0,0,0,0,1.78740473079351
NA,1,0,0,0,-0.966116493337037
NA,0,0,0,0,0.915378980822612
NA,0,0,0,1,-0.839333771302137
NA,1,1,1,0,0.605794008093092
NA,0,0,0,1,0.247728349349008
NA,1,1,1,1,-0.206321323721165
NA,1,1,1,1,1.33264426274689
NA,1,1,0,0,0.28352839916226
0,1,0,0,0,0.0975543951118286
NA,1,1,0,0,-0.767224328477157
NA,1,1,1,0,-0.4486809188963
NA,0,1,0,1,1.21883164757736
NA,1,1,1,0,-0.570176953199003
NA,0,1,1,0,-2.07145729015069
NA,1,0,0,0,0.619309878490527
NA,1,1,1,0,0.258736473443711
NA,0,0,0,0,-0.789357354676243
NA,1,1,1,0,-0.215473708211398
NA,1,1,1,0,-0.0734212380341937
NA,1,1,1,0,-0.155463318118698
NA,0,0,0,1,-1.62403510119278
NA,0,0,0,0,2.02015041829727
NA,1,1,1,0,-0.296069645642208
NA,1,1,1,0,0.201469070958947
1,1,1,1,0,-0.764943048768819
1,1,1,0,1,1.79259370704999
NA,0,0,0,0,0.12189866330119
NA,0,0,0,0,-0.798370691049336
NA,0,0,0,1,1.12704233522244
0,0,1,0,0,2.05433510529288
NA,0,0,0,0,-0.0562414723601575
NA,0,0,0,0,-0.0277130958245193
NA,1,1,1,0,0.692076559888681
NA,0,0,0,0,1.4902348501234
NA,1,1,1,0,1.31527614190584
NA,0,0,0,0,1.67993184172194
NA,1,1,0,0,0.522498654494985
NA,1,0,0,1,0.852308748522219
0,0,0,0,0,-0.622700089983069
1,1,1,1,0,0.512206979487413
NA,1,1,1,1,0.775524524650754
NA,1,1,1,1,-0.917691201914599
NA,1,1,1,0,-1.20289054052541
NA,0,0,0,0,1.23838997352597
NA,1,1,1,0,-0.352322113566656
NA,1,1,1,0,-0.801078945879938
NA,0,0,1,0,-0.762302768776131
NA,1,1,1,1,1.19031483106839
1,1,1,1,0,1.82760698531613
NA,1,0,0,0,-2.29154480174042
NA,0,0,1,0,-1.4194279724044
NA,0,0,0,0,0.0384404124940433
NA,0,0,0,1,0.0396331021829986
NA,0,0,1,1,0.224721239923309
NA,1,1,1,0,-1.051096419536
NA,1,1,1,0,0.10605048981342
NA,1,1,1,0,0.0684251258190354
1,1,1,1,0,-1.10681723674845
NA,1,0,0,0,-0.538423278451651
NA,1,1,1,0,1.01546681794151
NA,0,1,1,1,-1.26799065693963
NA,0,0,0,0,0.091034327648575
1,1,1,1,0,0.779792954015109
NA,0,1,0,1,-0.443372801757682
NA,1,1,1,0,0.348938871975015
NA,0,1,0,0,-1.77737278078413
NA,0,0,0,0,-0.422098697511938
NA,0,1,1,1,-0.00655979398695849
NA,1,1,1,1,1.17638992915497
NA,0,0,1,0,-0.00629449384248364
NA,0,0,0,0,0.842634433850558
NA,0,0,0,0,-1.53712543393198
NA,0,0,0,0,0.456424058254597
NA,0,1,1,0,0.0276842445505893
NA,1,1,1,1,-0.0825817116986333
NA,1,1,1,1,1.50470052618991
1,0,0,1,0,-0.348706515941187
NA,0,0,0,1,-0.873617634243832
NA,0,0,0,0,-0.215106830085406
NA,1,0,0,0,1.23278605231452
NA,1,1,1,1,2.84204673805794
NA,0,1,1,0,2.07395431101797
NA,0,0,0,1,0.383690730029528
NA,0,0,1,1,-0.423419399120733
NA,0,0,1,1,-1.21059931437941
NA,0,0,1,0,0.246581174768553
NA,1,1,0,0,0.572064239712307
0,0,0,1,0,-0.68448013130144
0,0,0,1,0,-8.32521560778369e-05
1,1,1,1,1,-1.99676561061222
NA,0,0,0,0,-0.144644445716139
NA,0,0,0,1,-0.945885778506298
NA,1,0,0,0,-1.12932369079799
NA,1,0,1,0,-0.283983286022081
NA,0,0,0,1,0.120813019562897
NA,0,0,0,0,-0.824475000193884
NA,0,0,0,1,-0.325308912305918
NA,1,1,1,0,-0.604207523802813
NA,1,1,1,1,-0.158446225046789
0,1,0,1,0,1.3897124000901
NA,1,1,1,0,2.5154847225869
1,1,1,1,0,-0.419007190077971
NA,0,0,0,1,0.154100504101326
NA,0,0,1,0,-1.13966496345224
NA,1,0,1,0,-1.52248383809064
NA,1,1,1,0,-1.1022830532469
NA,0,0,0,0,0.963749435939124
NA,1,1,1,0,0.594035884521333
NA,1,1,1,1,-0.814157370558162
NA,0,0,1,0,-0.403657873754826
NA,0,1,0,0,-1.4421174996181
NA,0,0,0,0,-0.432474568919781
NA,1,1,0,0,0.21729975564597
NA,0,0,1,0,-0.507729723961757
NA,0,1,1,0,0.587983515219662
NA,0,0,0,0,-0.761192113502058
NA,0,1,0,1,-0.666324324854585
NA,1,1,1,0,1.62893948295215
NA,0,0,0,0,-0.517813216316774
NA,1,1,1,0,0.968424550983217
0,0,0,0,0,-0.795293487006081
NA,0,0,1,0,-0.28899040530349
NA,1,1,1,1,0.816504367412699
NA,1,1,1,1,0.629532521591132
NA,0,1,1,0,0.100094590220429
NA,1,1,1,0,1.38518010442021
NA,0,1,0,0,-0.49160545614857
NA,1,1,1,1,0.97033680507452
NA,0,0,0,1,-0.0859841108051695
NA,0,0,0,0,2.7282125691607
NA,0,0,1,0,-2.6414548931233
NA,1,1,1,1,0.560343170018464
NA,0,0,0,0,-0.392413405495276
NA,1,1,1,0,0.459525212545241
NA,1,1,1,0,-2.14964599079812
NA,1,1,1,1,-0.317867943607754
NA,1,1,1,0,0.86422903297667
NA,1,1,1,0,0.643451581854564
NA,1,1,1,0,-0.0660271387791316
NA,1,0,0,0,0.182746568081781
1,1,1,1,0,0.605768067398365
NA,1,1,1,0,-0.517092417119547
0,0,1,0,1,-0.57878443545257
NA,0,0,0,0,0.262220832281095
NA,1,1,1,1,0.659771620814349
NA,1,1,0,1,-0.0909417349288747
NA,1,1,1,0,0.727406817794543
NA,0,0,0,0,-0.425000899008072
NA,0,0,0,1,-0.929265289557532
NA,1,0,1,0,-1.24602913526071
NA,0,0,1,0,0.541231978869457
NA,1,1,1,0,-0.144701274307946
NA,1,0,1,0,-0.444581519616727
NA,1,1,1,1,0.856003442788888
NA,1,0,0,1,-0.34095345137167
NA,1,0,0,1,0.182317628214337
NA,1,1,1,0,1.75151677867917
NA,1,1,0,0,-0.0102499594510982
NA,1,1,1,1,0.334573635367854
NA,1,1,1,0,0.268247264752653
NA,1,1,1,0,-1.3261859985642
NA,1,0,1,0,-0.263462274958029
0,0,0,0,0,0.433699624255389
NA,1,1,1,1,1.49543932713947
1,1,1,1,1,0.21957901363236
0,0,0,0,0,-1.24075701555695
NA,0,1,0,0,-2.85426900216411
NA,0,0,0,0,-1.98779221481279
NA,0,0,1,1,-1.86652433934722
NA,0,1,0,0,-1.11133894495624
NA,1,1,1,0,0.0190324251570004
NA,1,1,1,0,-0.0228444242948386
NA,1,0,1,0,-2.04991774174528
NA,0,1,0,0,-0.498387227898882
NA,1,0,1,0,0.976862232455079
NA,0,0,0,0,0.122025276861395
NA,0,0,0,0,-0.448523671177454
NA,1,1,1,0,1.14786010307178
NA,1,1,1,0,1.00704205678653
NA,1,1,1,0,0.999390229350363
NA,1,1,1,0,0.459006318428633
NA,1,1,1,0,1.30478749084931
NA,1,0,0,0,1.8431127458601
NA,1,1,1,1,-1.03947633452256
NA,1,1,1,1,1.69196110767392
NA,0,0,1,0,0.445531378294717
NA,1,1,1,0,0.660823706805714
NA,1,1,1,1,-1.38432903550102
NA,1,1,1,0,1.42794585636143
NA,0,1,1,0,-0.984365335621141
0,0,0,0,1,-2.17964797264381
NA,1,1,1,0,1.04360507859133
NA,0,0,0,0,-0.701575102657741
NA,1,1,1,0,1.84243037963031
NA,1,1,1,0,0.0702316598258848
NA,0,0,0,0,-0.620956321149533
NA,0,0,0,0,-1.451100341662
NA,0,1,1,0,0.121256682409296
NA,0,0,0,0,-2.46975313787624
NA,1,1,1,0,-0.278187728221054
NA,0,0,0,1,1.83341956192324
1,1,1,1,0,0.884583714694294
NA,1,0,1,1,1.38534209983521
1,1,0,1,0,-0.686342388632799
NA,1,0,0,0,0.580629411239361
NA,1,1,1,0,1.75228467233025
NA,1,1,1,0,0.623169268572665
NA,1,1,1,1,0.11317167326216
NA,1,1,1,0,-1.51638569305696
0,0,1,1,0,-1.01784756121911
NA,0,0,1,0,-0.578572896314406
NA,1,1,1,1,0.428611429314343
NA,1,1,1,1,0.760322198762344
NA,1,1,1,0,-0.0037589102357419
NA,1,1,1,0,0.225716742584032
NA,0,0,1,0,-0.760929499745753
NA,1,1,1,0,0.653884443068215
NA,1,1,1,1,-0.310370967283101
0,1,0,1,0,-0.530421842989511
1,1,1,1,0,0.368570256283968
NA,0,0,0,0,-0.853008231471099
NA,1,0,0,0,1.27290492965686
0,0,1,0,0,-1.47434099771467
NA,0,0,0,0,0.116532249586555
NA,0,0,0,1,-0.872151992463271
NA,0,0,1,0,0.384727713039183
NA,0,0,0,0,-0.454588728925697
1,1,1,1,0,2.14594118935927
NA,1,1,1,0,1.3474081560157
NA,0,0,0,0,1.77272890529781
NA,0,0,1,1,0.477572202830649
NA,1,0,0,0,0.705274551946643
NA,0,0,0,0,1.03687621309584
NA,1,1,1,0,0.862430719016982
NA,0,0,1,1,0.836761336218044
NA,0,1,0,0,2.04579162509108
NA,1,0,0,0,-0.86652033443563
1,1,1,1,0,1.17872764474466
NA,0,1,1,0,-0.0238602951541311
NA,1,1,1,0,1.01990436358958
NA,0,0,0,0,-2.68822281805079
NA,0,0,1,1,-0.00930777977001087
NA,0,0,0,0,0.931525172839588
NA,0,1,0,0,0.75173785918138
NA,0,1,1,0,-0.0697272950743178
NA,1,0,0,0,-0.451064275497229
0,0,0,0,0,-0.286895204033576
NA,1,0,0,1,-1.77397204318915
NA,0,1,1,0,-0.29856864898623
NA,1,1,1,0,1.10618520838188
NA,1,1,1,0,-0.667161907316049
NA,1,0,0,0,-1.51085276780888
NA,1,1,1,1,0.299628311862181
NA,0,1,0,0,0.597188016403733
NA,1,1,1,0,1.53784702967853
NA,1,1,1,0,-0.924685754947363
NA,0,0,0,0,0.930278723041695
NA,0,0,0,1,0.0680099648193798
NA,1,1,1,1,1.58647012037877
NA,0,0,0,0,-0.247886836319976
NA,0,0,0,0,-0.660297967927248
NA,0,0,0,0,-0.820828898269359
NA,0,1,0,0,0.793829600971262
NA,1,0,1,0,-0.72876792668853
NA,0,0,0,0,-0.293519782641994
NA,1,1,1,0,0.354891651697274
NA,0,0,0,0,0.376355479926493
NA,0,0,1,0,-1.1304269073192
NA,0,0,0,1,-0.816804452166977
NA,0,1,1,0,-0.0798000111848793
NA,1,1,1,0,-0.918082755408908
NA,1,1,1,0,1.48396284519344
NA,0,0,0,0,-1.40599288858301
NA,0,0,0,1,0.71424619542117
NA,0,0,0,0,-1.58877775066624
1,1,1,1,1,0.521177250053433
NA,1,1,1,1,-0.367774399829744
NA,1,1,0,0,1.07797125103949
NA,1,0,1,1,1.77225056986995
NA,1,1,1,0,0.333001552150249
NA,0,1,0,0,0.884142905558533
NA,0,0,0,0,-1.63764892679089
NA,0,0,0,1,-0.309055811060809
NA,0,0,0,0,0.674270787503522
NA,0,0,0,0,2.21331345782794
NA,0,0,0,0,-0.74668931987257
NA,1,1,1,1,-0.519533128538103
NA,1,1,1,0,-0.839284854434354
NA,0,0,0,0,0.281590280340412
NA,0,0,0,0,-0.832248599234598
NA,1,0,1,0,-0.157917045061219
NA,0,0,0,0,-0.1093091618399
1,1,1,1,1,-1.01190302559156
NA,0,0,1,0,1.22930477315922
NA,0,0,0,1,0.296556032436893
NA,1,1,1,0,1.15715429870747
NA,1,0,1,1,0.705642550949879
NA,0,1,1,0,2.20800869666394
0,0,0,0,0,-1.69263687478827
NA,0,0,0,0,1.06784108979893
NA,0,1,1,1,0.361808711727186
0,0,0,0,0,-1.66302332982043
NA,0,0,0,0,-1.58715698232467
NA,0,0,0,1,1.02986900492822
NA,1,1,1,0,-1.83637424361089
NA,1,1,1,1,0.814573136440771
NA,0,0,0,0,0.505506099255988
0,0,1,0,0,-0.752691185991714
NA,1,1,1,0,-0.267043626953307
NA,1,0,1,1,0.809415094783875
NA,0,1,0,0,-0.95895443636374
NA,0,0,0,0,-2.25255035853573
NA,0,0,1,0,1.70327634389427
NA,0,1,1,0,0.235966462454829
NA,0,0,1,0,0.078233023219634
1,1,1,1,1,-1.15405940727874
NA,1,0,0,0,-0.231174886451915
NA,0,0,0,0,-0.0665120016173988
NA,1,0,1,0,-0.176173862396878
NA,0,0,0,0,2.67124137058685
NA,1,1,1,0,-0.931681003283805
NA,0,1,1,0,1.08015665744372
NA,0,0,0,0,-0.31034121373655
NA,0,0,0,0,-1.52611411618123
NA,0,0,1,1,-1.32764354530695
NA,0,0,0,1,-1.87214990463733
NA,0,0,0,0,-0.0738904708660569
NA,0,0,0,0,0.493376454898304
NA,1,0,1,0,-1.57419670529088
NA,1,1,1,0,-0.588467312416686
NA,1,1,1,0,-0.3032778313177
NA,0,1,1,0,-1.52251146510253
0,1,0,0,1,-0.648057167885652
NA,1,1,1,1,-2.4112626225522
NA,0,0,0,1,-0.211030524202279
NA,0,0,0,0,-1.11692862616183
NA,1,1,1,0,0.197143129851357
NA,0,1,0,0,0.229543758769232
NA,1,1,1,0,2.18314928499219
NA,1,0,1,0,-0.60089433073809
1,1,1,1,0,1.1099592506647
NA,1,0,0,0,1.60707113238121
NA,0,1,1,0,0.819844032371476
NA,0,0,0,0,-0.344531112017524
NA,1,1,1,0,-0.432201463917306
NA,1,1,1,0,0.989699857535629
NA,0,0,0,0,0.135955076839697
NA,0,0,0,0,-0.0108389417325116
NA,0,0,0,0,-1.33186208988909
NA,0,1,0,0,1.5691554837589
0,0,1,0,0,1.0892522536446
0,0,0,0,1,-0.340347916975319
NA,1,0,0,0,-2.17067295440383
NA,0,0,0,0,-0.0587822986610281
NA,1,1,1,0,0.687780119042193
NA,1,1,1,0,-0.498188762480752
NA,0,0,0,0,1.42868411147329
NA,0,1,1,0,0.785784186682393
NA,0,0,0,1,0.302058597735536
NA,1,1,1,1,1.80136581408222
NA,0,0,0,0,-0.69002211597727
NA,0,0,0,1,2.00907071826443
NA,1,1,1,0,0.417524796257226
NA,0,1,0,0,-0.295819323380179
NA,1,1,0,0,0.668309070432945
0,0,0,0,1,1.31584088254069
NA,0,1,1,0,1.75365383830818
NA,0,0,0,0,-1.1797232635254
NA,1,1,1,0,-0.717955368200813
NA,1,0,0,0,0.380299430032195
NA,1,1,1,0,1.6398482282799
NA,1,1,1,1,0.823613471564105
NA,0,0,0,0,-0.961894248960319
NA,1,1,1,0,-0.935890782817959
1,1,1,1,0,-0.718433665705235
NA,1,1,1,1,0.736035656444036
NA,1,0,0,1,-0.830874972687451
NA,0,0,0,1,1.13957378712566
0,0,0,0,0,1.22364393870204
NA,0,0,0,0,0.415160452713626
NA,0,0,0,0,-1.30012759325615
NA,1,0,1,1,-0.058764831870548
NA,0,0,0,0,-0.949353803031989
NA,0,0,0,1,0.720896705999458
0,1,0,0,0,-0.674554238365599
NA,0,0,1,0,-0.419993814325299
NA,0,0,0,0,-0.684971440876499
NA,1,1,1,0,-3.26686401497531
NA,1,1,1,0,-0.152332759678382
1,1,1,1,0,-0.535822323102517
1,1,1,1,0,-1.19817186776601
NA,0,0,1,0,0.174669283626658
